日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,36.32,36.77,34.46,34.68,8684103.0,306420657.0,0.04517356908343869,36.32,36.77,34.46,34.68,1.0
2026-07-31,35.57,37.39,35.5,36.67,12215300.0,446768156.0,0.06354239446779117,35.57,37.39,35.5,36.67,1.0
2026-08-03,36.6,38.69,36.5,38.38,10943046.0,418042094.0,0.0569242954009467,36.6,38.69,36.5,38.38,1.0
2026-08-04,38.88,39.35,38.11,39.15,8635418.0,334634248.0,0.04492031607494407,38.88,39.35,38.11,39.15,1.0
2026-08-05,39.04,39.88,38.76,39.7,8587290.0,338641262.0,0.044669960507668124,39.04,39.88,38.76,39.7,1.0
2026-08-06,39.3,39.8,38.69,39.31,7733377.0,303233922.0,0.040228016659610774,39.3,39.8,38.69,39.31,1.0
2026-08-07,39.71,39.71,37.87,39.01,7598943.0,293167381.0,0.039528708557649866,39.71,39.71,37.87,39.01,1.0
2026-08-10,38.78,39.37,38.07,38.99,6845676.0,265166949.0,0.03561031205051786,38.78,39.37,38.07,38.99,1.0
2026-08-11,38.98,39.4,38.15,38.9,5990025.0,232579550.0,0.031159327353559124,38.98,39.4,38.15,38.9,1.0
2026-08-12,38.9,39.32,38.63,39.13,5594603.0,218895029.0,0.02910239377802329,38.9,39.32,38.63,39.13,1.0
2026-08-13,39.74,40.82,39.03,39.91,13057070.0,520629725.0,0.06792117201653353,39.74,40.82,39.03,39.91,1.0
2026-08-14,40.37,40.91,39.12,39.63,9049700.0,358743814.0,0.04707535690610707,40.37,40.91,39.12,39.63,1.0
2026-08-17,39.99,40.59,39.25,40.22,8307025.0,331651511.0,0.04321205859895401,39.99,40.59,39.25,40.22,1.0
2026-08-18,40.0,43.99,39.46,43.39,16050521.0,662320333.0,0.08349271297434904,40.0,43.99,39.46,43.39,1.0
2026-08-19,42.31,42.45,39.06,39.62,15512050.0,630317218.0,0.08069165719254541,42.31,42.45,39.06,39.62,1.0
2026-08-20,39.88,42.45,39.31,41.23,14867680.0,606556910.0,0.0773397286502083,39.88,42.45,39.31,41.23,1.0
2026-08-21,41.24,45.35,40.8,45.35,16764014.0,731645346.0,0.087204210330616,41.24,45.35,40.8,45.35,1.0
2026-08-24,46.84,48.48,45.11,47.76,28360220.0,1330483091.0,0.14752615870534005,46.84,48.48,45.11,47.76,1.0
2026-08-25,47.37,48.11,45.83,47.86,15941364.0,750018277.0,0.08292489252352749,47.37,48.11,45.83,47.86,1.0
2026-08-26,47.59,48.18,46.97,47.51,10316722.0,490912677.0,0.0536662397925994,47.59,48.18,46.97,47.51,1.0
2026-08-27,47.25,48.19,45.88,47.07,12989053.0,608906117.0,0.06756735647008638,47.25,48.19,45.88,47.07,1.0
2026-08-28,46.94,48.93,46.5,48.12,11347158.0,547282019.0,0.05902643322098944,46.94,48.93,46.5,48.12,1.0
2026-08-31,48.13,50.2,47.31,48.87,14089887.0,688831104.0,0.0732937510958063,48.13,50.2,47.31,48.87,1.0
2026-09-01,48.67,50.1,48.24,49.81,11375671.0,562154842.0,0.05917475412129153,48.67,50.1,48.24,49.81,1.0
2026-09-02,49.69,54.79,49.36,54.79,17455563.0,928956463.0,0.0908015578662317,49.69,54.79,49.36,54.79,1.0
