日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,23.0,24.19,22.85,23.17,95785376.0,2242544270.0,0.0379616413769656,23.0,24.19,22.85,23.17,1.0
2026-07-31,23.26,24.07,23.16,23.38,76816631.0,1810044288.0,0.0304439520893951,23.26,24.07,23.16,23.38,1.0
2026-08-03,23.1,23.29,22.34,22.83,56642976.0,1294743648.0,0.0224487331076099,23.1,23.29,22.34,22.83,1.0
2026-08-04,22.8,22.94,22.33,22.56,48204966.0,1087549188.0,0.019104582644023,22.8,22.94,22.33,22.56,1.0
2026-08-05,22.82,24.38,22.28,24.22,75015874.0,1776924486.0,0.0297302764293334,22.82,24.38,22.28,24.22,1.0
2026-08-06,25.5,25.79,24.98,25.46,94318286.0,2397376260.0,0.0373802045567173,25.5,25.79,24.98,25.46,1.0
2026-08-07,25.54,26.42,25.15,26.35,62347325.0,1621339900.0,0.0247094795813415,25.54,26.42,25.15,26.35,1.0
2026-08-10,26.0,27.24,25.95,27.14,66087973.0,1764587536.0,0.0261919724609797,26.0,27.24,25.95,27.14,1.0
2026-08-11,27.5,28.13,25.54,25.96,88326597.0,2368187311.0,0.0350055795507006,27.5,28.13,25.54,25.96,1.0
2026-08-12,26.07,26.68,25.86,26.48,46190514.0,1215000716.0,0.0183062154235915,26.07,26.68,25.86,26.48,1.0
2026-08-13,26.62,26.88,25.31,25.31,61231019.0,1589479816.0,0.0242670654069799,26.62,26.88,25.31,25.31,1.0
2026-08-14,25.0,25.94,24.67,25.77,43713569.0,1114699235.0,0.0173245530683644,25.0,25.94,24.67,25.77,1.0
2026-08-17,26.3,27.05,26.3,26.92,47503961.0,1269433396.0,0.0188267604802988,26.3,27.05,26.3,26.92,1.0
2026-08-18,27.0,27.42,26.5,26.97,39287072.0,1055160612.0,0.0155702446479411,27.0,27.42,26.5,26.97,1.0
2026-08-19,26.31,27.8,26.27,26.8,54549914.0,1476759890.0,0.0216192111874396,26.31,27.8,26.27,26.8,1.0
2026-08-20,28.3,29.0,27.57,27.9,87634000.0,2479718845.0,0.0347310896438826,28.3,29.0,27.57,27.9,1.0
2026-08-21,28.3,28.8,27.64,28.58,71647354.0,2032401883.0,0.028395265245464,28.3,28.8,27.64,28.58,1.0
2026-08-24,28.85,30.28,28.01,29.26,81173131.0,2346049993.0,0.0321705193125457,28.85,30.28,28.01,29.26,1.0
2026-08-25,29.26,29.39,27.5,27.8,55877276.0,1571228869.0,0.0221452710342101,29.26,29.39,27.5,27.8,1.0
2026-08-26,27.86,28.28,27.27,27.37,50108079.0,1389108561.0,0.019858824013873,27.86,28.28,27.27,27.37,1.0
2026-08-27,27.37,28.19,26.95,27.4,58098509.0,1596729720.0,0.0230255896598914,27.37,28.19,26.95,27.4,1.0
2026-08-28,27.0,27.65,26.6,27.31,42489842.0,1151778448.0,0.0168395658244107,27.0,27.65,26.6,27.31,1.0
2026-08-31,25.9,26.62,25.4,26.35,76533587.0,1987896689.0,0.0303317761469851,25.9,26.62,25.4,26.35,1.0
2026-09-01,26.35,26.94,26.2,26.4,45998410.0,1222346012.0,0.018230080804095,26.35,26.94,26.2,26.4,1.0
2026-09-02,25.6,26.73,25.11,26.48,48464071.0,1255988557.0,0.0192072710866615,25.6,26.73,25.11,26.48,1.0
